Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Prediksi_Status,Skor_Risiko_Dropout
Single,1,1,171,1,1,150.0,1,3,3,2,5,154.6,Yes,No,No,Yes,Female,No,19,No,6,12,13,12,12.333333333333334,0,4,11,12,10,12.727272727272728,0,8.9,1.4,3.51,Dropout,Dropout,47.99
Single,18,4,9853,1,1,118.0,1,19,37,9,6,111.4,Yes,No,Yes,No,Female,No,20,No,0,7,9,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,98.99
Married,43,1,9991,0,1,150.0,1,38,19,3,3,120.1,No,No,No,No,Female,No,39,No,11,15,15,12,11.916666666666666,0,8,13,14,8,11.25,0,10.8,1.4,1.74,Dropout,Dropout,96.62
Married,39,2,8014,0,19,100.0,1,37,37,4,7,100.0,No,No,Yes,Yes,Female,No,37,No,0,6,9,6,11.833333333333334,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate,Graduate,2.25
Married,39,1,9500,1,3,130.0,1,1,1,4,6,140.0,No,No,Yes,No,Female,No,30,No,3,7,11,3,12.333333333333334,0,3,7,9,3,11.666666666666666,0,13.9,-0.3,0.79,Dropout,Dropout,99.31
Married,43,1,9991,0,3,130.0,1,37,37,9,9,130.0,No,No,No,Yes,Female,No,41,No,5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,Graduate,Graduate,6.08
Divorced,39,1,9500,1,19,133.1,1,37,37,5,7,100.0,No,No,No,No,Female,No,40,No,0,8,11,5,11.832,4,0,8,11,5,11.832,4,9.4,-0.8,-3.12,Dropout,Dropout,93.85
Single,1,1,9147,1,1,112.0,1,9,22,4,3,106.1,No,No,No,Yes,Female,No,20,No,0,5,13,2,10.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,86.59
Married,1,1,9991,0,1,144.0,1,19,19,9,9,151.4,No,No,No,Yes,Female,No,28,No,0,5,5,5,12.0,0,0,5,6,5,11.6,0,7.6,2.6,0.32,Graduate,Graduate,3.23
Single,18,2,9853,1,1,120.0,1,19,37,9,4,113.7,Yes,No,Yes,No,Female,No,19,No,0,7,11,5,12.2,0,0,7,13,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,97.68
Single,1,1,9670,1,1,121.0,1,37,37,5,9,116.5,Yes,No,No,Yes,Female,No,23,No,0,5,7,3,11.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout,Enrolled,33.75
Single,7,1,8014,0,4,120.0,1,2,3,2,2,120.0,No,No,No,Yes,Female,No,18,No,10,16,24,13,13.846153846153848,0,7,11,15,9,12.555555555555555,0,15.5,2.8,-4.06,Dropout,Graduate,34.37
Single,39,1,9500,1,1,100.0,1,1,19,4,8,122.0,No,No,No,Yes,Female,No,24,No,0,8,8,7,12.412857142857144,0,0,8,8,7,12.412857142857144,0,10.8,1.4,1.74,Graduate,Graduate,0.86
Single,17,5,9670,1,1,115.0,1,1,19,5,5,117.1,No,No,No,Yes,Female,No,21,No,0,5,7,3,12.666666666666666,0,0,5,6,4,12.75,1,7.6,2.6,0.32,Enrolled,Graduate,6.91
Single,1,2,9500,1,1,123.0,1,19,19,7,7,120.8,Yes,No,No,Yes,Female,No,19,No,0,8,11,7,12.545714285714286,0,0,8,11,7,12.545714285714286,0,10.8,1.4,1.74,Graduate,Graduate,1.21
Single,1,1,9773,1,1,134.0,1,37,19,9,10,141.4,Yes,No,No,Yes,Female,No,19,No,0,6,12,3,13.0,0,0,6,13,2,14.0,0,9.4,-0.8,-3.12,Dropout,Dropout,63.89
Single,39,1,9003,1,1,123.0,1,37,37,9,9,110.0,No,No,Yes,No,Female,No,48,No,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,98.07
Married,43,1,9991,0,2,120.0,1,37,37,9,9,120.0,No,No,No,No,Female,No,38,No,9,12,12,9,12.22222222222222,2,9,12,12,9,13.0,0,9.4,-0.8,-3.12,Dropout,Dropout,94.04
Single,17,1,9147,1,1,131.0,1,1,37,3,7,120.2,No,No,No,Yes,Female,No,19,No,0,5,10,5,13.285714285714286,0,0,5,8,5,13.0,0,12.7,3.7,-1.7,Graduate,Graduate,0.89
Married,39,1,9991,0,12,133.1,1,37,1,9,4,138.4,No,No,No,Yes,Male,No,30,No,0,5,7,3,11.666666666666666,0,0,5,8,1,11.0,0,7.6,2.6,0.32,Dropout,Dropout,77.76
Single,44,1,9003,1,39,150.0,1,37,19,9,9,150.0,No,No,No,Yes,Male,Yes,24,No,0,6,9,6,13.555555555555555,0,0,6,7,6,12.666666666666666,0,13.9,-0.3,0.79,Graduate,Graduate,1.84
Single,17,5,9773,1,1,134.0,1,1,19,9,5,121.8,Yes,No,No,Yes,Male,No,19,No,0,6,6,6,13.166666666666666,0,0,6,8,6,12.428571428571429,0,16.2,0.3,-0.92,Graduate,Graduate,6.65
Single,44,1,171,1,39,140.0,1,1,1,9,9,140.0,No,No,No,Yes,Male,No,21,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,Enrolled,35.45
Single,1,1,9254,1,1,117.0,1,1,1,5,5,116.3,Yes,No,No,Yes,Male,Yes,21,No,0,6,6,6,11.666666666666666,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Graduate,Graduate,10.28
Single,1,2,9991,0,1,143.0,1,5,1,4,4,131.5,No,No,No,Yes,Male,No,19,No,0,5,11,4,11.0,0,0,5,8,4,12.25,0,15.5,2.8,-4.06,Dropout,Enrolled,36.79
Single,17,2,9070,1,1,142.0,1,3,1,2,4,141.0,Yes,No,No,Yes,Male,No,18,No,0,6,6,6,13.0,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Enrolled,Dropout,51.81
Single,17,1,9070,1,1,132.0,1,37,38,9,7,138.0,No,No,No,Yes,Male,Yes,18,No,0,6,6,6,13.666666666666666,0,0,6,6,6,12.0,0,12.4,0.5,1.79,Graduate,Graduate,3.15
Single,17,4,9119,1,1,138.0,1,1,3,1,4,127.5,Yes,No,No,Yes,Male,No,19,No,0,5,6,5,14.6,0,0,5,5,5,15.2,0,8.9,1.4,3.51,Dropout,Dropout,55.15
Single,1,1,9500,1,1,131.0,1,1,19,9,9,127.0,No,No,No,Yes,Male,Yes,19,No,0,8,8,7,12.514285714285714,0,0,8,8,7,12.514285714285714,0,12.7,3.7,-1.7,Graduate,Graduate,0.45
Single,17,2,9085,1,1,123.0,1,3,19,2,9,118.9,No,No,No,Yes,Male,No,18,No,0,5,5,3,14.0,0,0,5,7,3,12.666666666666666,0,7.6,2.6,0.32,Enrolled,Enrolled,3.54
Single,1,1,9254,1,1,131.0,1,37,19,9,9,134.5,Yes,No,No,Yes,Male,No,25,No,0,6,8,6,13.166666666666666,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Enrolled,Graduate,8.4
Single,17,1,9119,1,1,141.0,1,37,1,9,2,133.0,Yes,No,No,Yes,Male,No,18,No,0,5,10,4,13.0,0,0,5,10,3,12.333333333333334,3,7.6,2.6,0.32,Enrolled,Enrolled,16.2
Facto Union,39,1,9147,1,1,133.1,1,1,19,4,7,114.0,No,No,No,No,Male,No,29,No,0,5,5,1,13.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,Dropout,96.26
Single,17,1,9119,1,1,116.0,1,19,37,90,5,116.7,Yes,No,No,Yes,Male,No,21,No,0,5,10,1,10.0,0,0,5,8,3,13.666666666666666,3,7.6,2.6,0.32,Dropout,Dropout,72.43
Single,1,3,9773,1,1,123.0,1,1,1,4,7,125.1,Yes,No,Yes,Yes,Male,Yes,18,No,0,6,6,6,14.333333333333334,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,Graduate,Graduate,12.5
Single,17,1,9254,1,1,133.0,1,19,1,9,9,137.2,No,No,No,Yes,Male,Yes,20,No,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,91.9
Single,39,1,9991,0,1,133.1,1,19,37,9,7,111.4,No,No,No,Yes,Male,No,27,No,0,5,7,1,11.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,93.47
Single,1,1,9085,1,1,133.1,1,3,1,4,9,105.0,Yes,No,No,Yes,Male,No,21,No,0,6,15,3,11.25,0,0,6,9,0,0.0,0,12.4,0.5,1.79,Enrolled,Dropout,80.67
Single,18,2,9147,1,1,140.0,1,37,37,5,9,124.3,Yes,No,No,Yes,Male,No,20,No,0,5,7,4,10.75,0,0,5,12,3,10.571428571428571,0,10.8,1.4,1.74,Dropout,Dropout,60.54
Single,39,1,9147,1,19,100.0,1,38,19,7,9,132.0,No,No,Yes,No,Male,No,28,No,0,5,7,1,11.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,99.42
Single,39,2,9556,1,1,130.0,1,37,19,9,8,110.0,No,No,No,Yes,Male,Yes,24,No,0,7,13,6,10.857142857142858,0,0,7,7,7,11.857142857142858,0,12.7,3.7,-1.7,Enrolled,Enrolled,4.1
Single,1,5,9147,1,1,134.0,1,3,2,2,2,134.7,No,No,No,Yes,Male,No,22,No,1,5,10,4,11.75,0,0,5,10,3,11.0,0,7.6,2.6,0.32,Enrolled,Enrolled,6.83
Single,1,1,9085,1,1,134.0,1,37,19,9,9,136.8,Yes,No,No,Yes,Male,No,20,No,0,5,8,5,12.8,0,0,5,9,4,13.666666666666666,1,10.8,1.4,1.74,Graduate,Graduate,12.36
Single,44,1,9085,1,39,160.0,1,1,1,4,4,160.0,No,No,No,Yes,Male,No,21,No,1,5,15,3,12.333333333333334,2,0,5,7,5,11.4,0,9.4,-0.8,-3.12,Graduate,Graduate,4.44
Single,44,1,9003,1,39,130.0,1,1,3,9,2,130.0,Yes,No,Yes,No,Male,No,23,No,0,6,12,2,11.333333333333334,0,0,6,8,2,13.0,0,13.9,-0.3,0.79,Dropout,Dropout,96.14
Single,1,1,9238,1,1,141.0,1,19,1,7,3,128.8,Yes,No,No,Yes,Male,No,18,No,0,6,10,5,11.6,0,0,6,6,6,11.166666666666666,0,10.8,1.4,1.74,Graduate,Graduate,1.59
Single,1,1,171,1,1,147.0,1,1,12,4,4,148.4,Yes,No,No,Yes,Male,Yes,20,No,8,14,15,12,10.923076923076923,0,7,13,14,11,12.181818181818182,0,11.1,0.6,2.02,Graduate,Graduate,2.9
Single,1,1,171,1,1,137.0,1,1,38,4,5,130.4,Yes,No,No,Yes,Male,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Graduate,Dropout,66.39
Married,39,1,9500,1,3,130.0,1,1,1,4,6,126.0,No,No,No,Yes,Male,No,32,No,0,7,7,7,13.62857142857143,0,0,8,8,8,13.9125,0,13.9,-0.3,0.79,Graduate,Graduate,3.88
Single,1,6,9254,1,1,119.0,1,19,19,9,9,118.7,Yes,No,No,Yes,Male,No,20,No,0,6,16,3,10.333333333333334,0,0,6,16,1,11.0,0,10.8,1.4,1.74,Dropout,Dropout,86.91
Single,39,1,9003,1,1,130.0,1,38,37,7,7,120.0,No,No,No,Yes,Male,No,32,No,12,18,25,18,13.736842105263158,0,10,13,15,12,13.75,1,15.5,2.8,-4.06,Graduate,Graduate,9.24
Single,39,1,9003,1,1,130.0,1,38,19,9,6,120.0,Yes,No,No,Yes,Male,No,28,No,7,13,19,8,11.625,0,5,10,17,6,11.0,0,15.5,2.8,-4.06,Enrolled,Enrolled,15.78
Single,44,1,9070,1,39,120.0,1,1,38,5,5,116.3,Yes,Yes,No,Yes,Male,Yes,21,No,2,7,7,4,11.5,0,5,9,10,7,12.142857142857142,0,12.4,0.5,1.79,Graduate,Graduate,19.46
Single,1,1,9773,1,1,130.0,1,38,37,9,6,133.9,No,No,No,Yes,Male,Yes,19,No,0,6,8,5,14.0,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduate,Graduate,2.25
Single,39,1,9991,0,39,150.0,1,19,19,9,9,150.3,No,No,No,Yes,Male,No,24,No,0,5,7,3,11.333333333333334,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,93.6
Single,17,1,9147,1,1,120.0,1,38,38,9,8,118.3,No,No,No,Yes,Male,No,18,No,0,5,13,1,10.0,0,0,5,5,1,10.0,0,12.7,3.7,-1.7,Dropout,Dropout,85.77
Single,44,1,9003,1,39,130.0,1,1,37,6,6,130.0,Yes,No,No,Yes,Male,No,20,No,0,6,14,5,11.714285714285714,0,0,6,15,5,12.0,0,16.2,0.3,-0.92,Graduate,Graduate,7.31
Single,43,1,171,1,39,140.0,1,38,37,9,7,140.0,No,No,No,No,Male,No,25,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,92.24
Single,17,6,9147,1,1,130.0,1,37,37,9,9,110.4,Yes,No,No,Yes,Male,No,25,No,13,15,15,13,10.76923076923077,0,11,14,15,12,11.833333333333334,0,7.6,2.6,0.32,Dropout,Dropout,63.22
Single,17,4,9773,1,1,147.0,1,1,1,4,5,139.7,Yes,No,No,Yes,Male,No,18,No,0,6,10,5,11.6,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,Dropout,Graduate,27.86
Single,1,1,9147,1,1,148.0,1,19,1,7,5,138.3,Yes,No,No,Yes,Male,No,19,No,0,5,6,4,13.75,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,91.93
Single,1,5,9147,1,1,133.0,1,19,3,9,9,123.2,Yes,No,No,Yes,Male,No,18,No,0,5,14,4,11.0,0,0,5,9,5,10.5,0,13.9,-0.3,0.79,Dropout,Dropout,58.59
Single,42,1,9147,1,1,135.0,1,19,1,4,4,120.0,No,No,No,No,Male,No,25,No,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,99.13
Single,39,1,171,1,1,116.0,1,34,34,0,0,127.0,Yes,No,No,Yes,Male,No,38,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,65.19
Single,44,1,171,1,39,110.0,1,1,1,1,7,114.2,No,No,No,Yes,Male,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,55.62
Single,1,4,9773,1,1,133.0,1,1,19,9,9,119.7,Yes,No,No,Yes,Male,No,19,No,0,6,7,6,12.333333333333334,0,0,6,10,5,13.2,0,16.2,0.3,-0.92,Graduate,Graduate,9.34
Single,44,1,9085,1,39,150.0,1,38,37,9,4,150.0,Yes,No,No,Yes,Male,Yes,22,No,0,6,9,6,13.428571428571429,0,1,6,12,6,13.625,0,12.4,0.5,1.79,Graduate,Graduate,2.73
Single,1,6,9119,1,1,135.0,1,2,1,3,5,123.5,Yes,No,No,Yes,Male,No,18,No,0,5,10,0,0.0,0,0,5,10,1,10.0,3,7.6,2.6,0.32,Enrolled,Dropout,55.42
Single,7,1,9991,0,3,130.0,1,19,19,3,9,130.0,No,No,No,No,Male,No,32,No,0,5,12,4,14.75,0,0,5,9,2,15.0,0,16.2,0.3,-0.92,Dropout,Dropout,99.4
Single,43,1,9853,1,1,130.0,1,2,39,2,5,124.6,No,No,No,Yes,Male,No,37,No,19,21,21,21,12.476190476190476,0,13,19,19,19,12.210526315789474,0,12.4,0.5,1.79,Graduate,Graduate,8.13
Single,17,1,9119,1,1,132.0,1,37,37,9,6,119.4,Yes,No,No,Yes,Male,No,21,No,0,5,8,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,85.98
Single,1,1,9254,1,1,125.0,1,1,3,4,1,121.9,Yes,No,No,Yes,Male,No,18,No,0,6,15,3,11.666666666666666,0,0,6,14,2,12.5,0,10.8,1.4,1.74,Dropout,Dropout,65.56
Single,1,3,9070,1,1,118.0,1,43,3,123,123,110.0,Yes,No,Yes,Yes,Male,No,19,No,0,6,6,6,12.0,0,0,6,7,6,13.571428571428571,0,8.9,1.4,3.51,Graduate,Graduate,5.21
Single,17,1,9670,1,1,118.0,1,1,19,4,8,118.7,No,No,No,Yes,Male,Yes,19,No,0,6,7,6,12.0,0,0,6,6,6,14.0,0,12.4,0.5,1.79,Graduate,Graduate,1.55
Single,1,1,171,1,1,161.0,41,1,1,9,7,163.1,Yes,No,No,No,Female,No,19,Yes,6,12,12,12,15.25,0,4,11,12,11,15.0,0,8.9,1.4,3.51,Graduate,Graduate,1.42
Single,17,1,9773,1,1,136.0,1,19,38,9,9,121.7,Yes,No,No,Yes,Male,Yes,19,No,0,6,9,5,12.4,0,0,6,6,6,13.166666666666666,0,12.7,3.7,-1.7,Graduate,Graduate,5.01
Single,15,1,9147,1,1,135.0,26,1,1,9,7,135.0,No,No,Yes,Yes,Male,No,21,Yes,0,5,9,3,12.333333333333334,0,0,5,8,4,11.25,0,8.9,1.4,3.51,Enrolled,Graduate,4.33
Divorced,39,1,9991,0,1,147.0,1,19,19,7,8,147.9,No,No,No,Yes,Female,No,28,No,0,5,8,4,11.5,0,0,5,7,4,12.0,0,10.8,1.4,1.74,Enrolled,Enrolled,13.37
Single,1,1,9773,1,1,124.0,17,1,1,3,5,118.1,Yes,No,Yes,No,Female,No,19,Yes,0,6,8,5,12.2,0,0,6,6,4,11.75,0,16.2,0.3,-0.92,Dropout,Dropout,97.63
Single,39,1,9991,0,19,133.1,1,37,37,9,6,105.3,No,No,Yes,Yes,Female,No,28,No,0,5,14,2,10.5,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,98.12
Single,1,1,9500,1,1,141.0,1,19,19,7,9,139.8,No,No,No,Yes,Female,Yes,19,No,0,8,8,7,14.4,0,0,8,8,7,14.4,0,12.7,3.7,-1.7,Graduate,Graduate,0.42
Married,7,1,8014,0,3,130.0,1,19,38,3,7,130.0,No,No,No,Yes,Female,No,32,No,8,14,18,13,12.846153846153848,0,7,11,19,10,12.8,0,10.8,1.4,1.74,Graduate,Graduate,8.72
Single,39,1,8014,0,39,110.0,1,19,37,9,8,127.5,No,No,Yes,No,Female,No,26,No,0,6,13,4,12.0,0,0,6,7,5,13.2,0,16.2,0.3,-0.92,Dropout,Dropout,97.72
Married,39,1,9147,1,12,133.1,1,37,37,9,9,120.0,No,No,No,Yes,Female,No,25,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,89.14
Married,43,2,9853,1,1,130.0,1,38,31,4,1,124.2,No,No,No,Yes,Female,No,31,No,3,7,8,6,13.666666666666666,0,1,6,8,5,13.5,0,9.4,-0.8,-3.12,Dropout,Graduate,14.56
Single,17,1,9238,1,1,120.0,1,37,1,9,5,113.4,Yes,No,No,Yes,Female,Yes,20,No,0,6,10,5,11.857142857142858,0,0,6,8,6,11.666666666666666,0,12.7,3.7,-1.7,Graduate,Graduate,0.39
Single,1,4,9238,1,1,133.1,1,1,37,8,9,118.0,Yes,No,No,Yes,Female,No,19,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,95.96
Single,17,1,171,1,1,145.0,1,37,19,5,9,130.0,Yes,No,No,Yes,Female,No,23,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,80.31
Single,1,1,9238,1,1,131.0,1,37,1,9,9,135.9,Yes,No,No,Yes,Female,No,18,No,0,6,8,5,13.2,0,0,6,6,6,11.333333333333334,0,9.4,-0.8,-3.12,Graduate,Graduate,1.97
Single,1,2,9238,1,1,147.0,1,19,38,9,8,135.8,Yes,No,No,Yes,Female,Yes,19,No,0,6,8,6,12.714285714285714,0,0,6,12,5,11.0,0,13.9,-0.3,0.79,Dropout,Graduate,25.51
Single,1,1,9254,1,1,138.0,1,38,19,9,10,133.1,No,No,No,Yes,Female,No,18,No,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,15.5,2.8,-4.06,Graduate,Graduate,6.45
Single,1,1,9147,1,1,123.0,1,1,1,4,6,118.8,Yes,No,No,Yes,Female,No,21,No,0,5,9,3,10.666666666666666,0,0,5,13,2,12.5,0,7.6,2.6,0.32,Enrolled,Enrolled,15.61
Single,1,2,9773,1,1,129.0,1,37,37,9,7,117.1,Yes,No,No,Yes,Female,No,20,No,0,6,12,1,17.0,0,0,6,12,1,17.0,0,9.4,-0.8,-3.12,Enrolled,Enrolled,26.03
Single,1,1,9085,1,1,125.0,1,1,19,4,9,114.5,Yes,No,No,Yes,Female,No,24,No,0,5,6,5,13.0,1,0,5,9,4,13.25,0,12.7,3.7,-1.7,Graduate,Graduate,10.65
Single,1,1,9670,1,1,131.0,1,37,37,9,6,127.2,No,No,No,Yes,Female,Yes,18,No,0,5,7,3,12.666666666666666,0,0,5,5,4,12.5,0,9.4,-0.8,-3.12,Enrolled,Enrolled,3.49
Single,42,1,9500,1,1,100.0,1,3,37,2,6,130.0,Yes,No,No,Yes,Female,No,25,No,0,14,14,12,13.291666666666666,1,0,14,14,12,13.291666666666666,1,7.6,2.6,0.32,Graduate,Graduate,6.01
Single,17,1,9085,1,1,120.0,1,2,3,2,2,116.1,No,No,No,Yes,Female,No,20,No,0,5,12,3,11.666666666666666,2,0,5,11,4,11.5,1,9.4,-0.8,-3.12,Graduate,Enrolled,3.69
Single,17,2,9500,1,1,145.0,1,19,37,5,9,130.5,Yes,No,No,Yes,Female,No,18,No,0,8,8,7,14.24,0,0,8,8,7,14.24,0,10.8,1.4,1.74,Graduate,Graduate,1.17
Single,39,1,9670,1,1,120.0,1,34,34,0,0,104.0,Yes,No,No,Yes,Female,No,24,No,0,5,10,3,13.0,0,0,5,11,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,Dropout,89.6
Single,17,2,9500,1,1,140.0,1,1,1,5,10,128.5,Yes,No,No,Yes,Female,No,18,No,0,7,9,5,14.06,0,0,7,9,6,12.571428571428571,0,12.4,0.5,1.79,Enrolled,Enrolled,9.47
Single,17,5,9238,1,1,134.0,1,38,37,9,9,126.0,No,No,Yes,No,Female,No,21,No,0,6,10,5,11.833333333333334,0,0,6,10,5,13.2,0,13.9,-0.3,0.79,Dropout,Dropout,84.18
Single,1,1,9773,1,1,140.0,1,1,19,5,10,141.1,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,12.833333333333334,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate,Graduate,5.34
Single,17,2,9254,1,1,107.0,1,12,19,5,5,102.8,Yes,No,No,Yes,Female,No,20,No,0,6,16,1,10.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,98.46
Single,17,5,9147,1,1,133.0,1,1,1,4,4,129.2,Yes,No,No,Yes,Female,No,19,No,0,5,9,2,11.0,0,0,5,12,2,10.0,0,7.6,2.6,0.32,Dropout,Dropout,69.82
Single,1,1,9500,1,1,127.0,1,3,1,2,9,119.3,Yes,No,No,Yes,Female,No,20,No,0,7,7,7,14.105714285714289,0,0,8,8,8,13.6625,0,11.1,0.6,2.02,Graduate,Graduate,2.21
Single,1,5,9500,1,1,141.0,1,38,19,9,6,126.3,Yes,No,No,Yes,Female,No,20,No,0,8,12,7,12.471428571428572,0,0,8,12,7,12.471428571428572,0,12.7,3.7,-1.7,Graduate,Graduate,1.24
Single,44,1,9085,1,39,140.0,1,3,1,4,3,140.0,Yes,No,No,Yes,Female,Yes,20,No,2,6,11,6,11.833333333333334,0,1,6,17,5,11.857142857142858,0,12.4,0.5,1.79,Graduate,Graduate,5.14
Single,1,3,9070,1,1,150.0,1,1,1,4,8,131.5,Yes,No,No,Yes,Female,No,20,No,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Graduate,Graduate,5.19
Single,1,6,9853,1,1,140.0,1,38,38,9,7,137.6,Yes,No,No,Yes,Female,No,18,No,0,6,7,6,11.666666666666666,0,0,6,7,6,12.333333333333334,0,10.8,1.4,1.74,Dropout,Graduate,31.79
Single,1,1,171,1,1,141.0,1,3,1,4,4,142.8,Yes,No,No,Yes,Female,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,Graduate,26.64
Divorced,39,1,9991,0,1,150.0,1,37,38,9,9,146.2,No,No,No,Yes,Female,No,30,No,0,5,11,3,10.333333333333334,0,0,5,10,4,12.8,0,12.4,0.5,1.79,Enrolled,Enrolled,8.21
Single,1,2,9085,1,1,160.0,1,4,19,2,5,162.1,Yes,No,No,Yes,Female,No,18,No,0,5,8,5,16.166666666666668,2,0,5,9,5,14.285714285714286,1,9.4,-0.8,-3.12,Graduate,Graduate,4.25
Single,39,1,9085,1,19,133.1,1,37,37,4,8,140.0,No,No,No,Yes,Female,No,35,No,0,6,11,3,12.666666666666666,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,95.99
Single,39,1,8014,0,1,133.1,1,19,37,7,8,120.0,No,No,Yes,No,Female,No,31,No,0,6,14,2,10.5,0,0,6,6,3,12.333333333333334,0,11.1,0.6,2.02,Dropout,Dropout,95.07
Single,43,1,9254,1,1,134.0,1,37,37,9,9,133.3,Yes,No,Yes,Yes,Female,No,19,No,0,6,13,2,11.5,0,0,6,13,1,11.0,0,7.6,2.6,0.32,Dropout,Dropout,93.67
Single,1,4,9238,1,1,130.0,1,1,19,4,5,124.8,Yes,No,No,Yes,Female,No,19,No,0,6,6,6,13.0,0,0,6,8,5,13.4,0,8.9,1.4,3.51,Graduate,Graduate,1.87
Single,17,4,9500,1,1,140.0,1,19,37,4,8,133.3,Yes,No,No,Yes,Female,No,19,No,0,7,7,6,11.966666666666669,0,0,7,7,6,11.966666666666669,0,7.6,2.6,0.32,Graduate,Graduate,2.7
Single,17,1,9500,1,1,145.0,1,3,3,2,3,141.8,No,No,No,Yes,Female,No,19,No,0,8,8,8,13.3475,0,0,8,8,8,13.3475,0,9.4,-0.8,-3.12,Graduate,Graduate,2.1
Single,1,3,9085,1,1,133.0,1,1,38,9,90,128.2,No,No,No,Yes,Female,No,21,No,0,5,7,5,12.0,0,0,5,7,4,12.5,0,7.6,2.6,0.32,Graduate,Graduate,5.1
Single,17,3,9853,1,1,133.1,1,34,34,0,0,115.0,No,No,No,Yes,Female,No,18,No,0,6,10,2,10.5,0,0,6,13,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,99.73
Single,17,1,9238,1,1,132.0,1,37,37,9,9,123.6,Yes,No,No,Yes,Female,No,18,No,0,6,9,4,11.5,0,0,6,10,4,10.75,0,7.6,2.6,0.32,Enrolled,Enrolled,13.08
Single,1,2,171,1,1,117.0,1,38,38,4,9,120.2,Yes,No,No,Yes,Male,No,19,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,Dropout,44.09
Single,1,1,9670,1,1,127.0,1,3,19,3,9,127.0,Yes,No,No,Yes,Male,No,18,No,0,6,9,6,13.571428571428571,0,0,6,11,4,14.0,0,12.4,0.5,1.79,Graduate,Graduate,11.56
